uid,signup_dt,auth_type,device,dt
21639163,6/1/16,A,1,12/7/16
21639163,6/1/16,A,1,11/9/16
21639163,6/1/16,A,1,9/26/16
21639163,6/1/16,A,1,2/5/17
21639163,6/1/16,A,1,4/5/17
21639163,6/1/16,A,1,12/19/16
21639163,6/1/16,A,1,2/22/17
21639163,6/1/16,A,1,10/10/16
21639163,6/1/16,A,1,9/25/16
21639163,6/1/16,A,1,3/19/17
21639163,6/1/16,A,1,2/12/17
21639163,6/1/16,A,1,11/23/16
21639163,6/1/16,A,1,11/20/16
21639163,6/1/16,A,1,1/22/17
21639163,6/1/16,A,1,9/14/16
21639163,6/1/16,A,1,9/29/16
21639163,6/1/16,A,1,4/26/17
21639163,6/1/16,A,1,10/16/16
21639163,6/1/16,A,1,2/26/17
21639163,6/1/16,A,1,1/15/17
21639163,6/1/16,A,1,3/5/17
21639163,6/1/16,A,1,6/21/16
21639163,6/1/16,A,1,10/26/16
21639163,6/1/16,A,1,11/2/16
21639163,6/1/16,A,1,10/2/16
21639163,6/1/16,A,1,11/7/16
21639163,6/1/16,A,1,9/28/16
21639163,6/1/16,A,1,1/25/17
21639163,6/1/16,A,1,2/1/17
21639163,6/1/16,A,1,1/29/17
21639163,6/1/16,A,1,4/9/17
21639163,6/1/16,A,1,6/1/16
21639163,6/1/16,A,1,4/12/17
21639163,6/1/16,A,1,11/11/16
21639163,6/1/16,A,1,9/18/16
21639163,6/1/16,A,1,12/18/16
21639163,6/1/16,A,1,9/19/16
21639163,6/1/16,A,1,11/16/16
21639163,6/1/16,A,1,10/12/16
21639163,6/1/16,A,1,9/13/16
21639163,6/1/16,A,1,11/13/16
21639163,6/1/16,A,1,7/18/16
21639163,6/1/16,A,1,10/23/16
21639163,6/1/16,A,1,2/15/17
21639163,6/1/16,A,1,4/19/17
21639163,6/1/16,A,1,10/8/16
21639163,6/1/16,A,1,11/27/16
21639163,6/1/16,A,1,7/24/16
21639163,6/1/16,A,1,3/8/17
21639163,6/1/16,A,1,8/15/16
21639163,6/1/16,A,1,10/24/16
21639163,6/1/16,A,1,3/22/17
21639163,6/1/16,A,1,12/4/16
21639163,6/1/16,A,1,10/30/16
21639163,6/1/16,A,1,6/26/16
21639163,6/1/16,A,1,9/27/16
21639920,6/1/16,A,6,3/2/17
21639920,6/1/16,A,6,2/22/17
21639920,6/1/16,A,6,2/6/17
21639920,6/1/16,A,6,6/1/16
21640273,6/1/16,B,1,7/27/16
21640273,6/1/16,B,1,6/17/16
21640273,6/1/16,B,1,8/30/16
21640273,6/1/16,B,1,11/7/16
21640273,6/1/16,B,1,9/19/16
21640273,6/1/16,B,1,1/29/17
21640273,6/1/16,B,1,11/18/16
21640273,6/1/16,B,1,8/16/16
21640273,6/1/16,B,1,8/10/16
21640273,6/1/16,B,1,8/1/16
21640273,6/1/16,B,1,10/1/16
21640273,6/1/16,B,1,1/16/17
21640273,6/1/16,B,1,9/20/16
21640273,6/1/16,B,1,10/10/16
21640273,6/1/16,B,1,9/11/16
21640273,6/1/16,B,1,7/28/16
21640273,6/1/16,B,1,6/9/16
21640273,6/1/16,B,1,10/4/16
21640273,6/1/16,B,1,9/14/16
21640273,6/1/16,B,1,7/7/16
21640273,6/1/16,B,1,1/31/17
21640273,6/1/16,B,1,1/19/17
21640273,6/1/16,B,1,11/13/16
21640273,6/1/16,B,1,10/23/16
21640273,6/1/16,B,1,10/18/16
21640273,6/1/16,B,1,3/27/17
21640273,6/1/16,B,1,6/12/16
21640273,6/1/16,B,1,7/5/16
21640273,6/1/16,B,1,6/21/16
21640273,6/1/16,B,1,6/24/16
21640273,6/1/16,B,1,8/6/16
21640273,6/1/16,B,1,2/1/17
21640273,6/1/16,B,1,6/10/16
21640273,6/1/16,B,1,10/9/16
21640273,6/1/16,B,1,11/5/16
21640273,6/1/16,B,1,8/29/16
21640273,6/1/16,B,1,9/27/16
21640273,6/1/16,B,1,11/8/16
21640273,6/1/16,B,1,7/25/16
21640273,6/1/16,B,1,10/17/16
21640273,6/1/16,B,1,8/3/16
21640273,6/1/16,B,1,7/31/16
21640273,6/1/16,B,1,9/30/16
21640273,6/1/16,B,1,8/17/16
21640273,6/1/16,B,1,8/18/16
21640273,6/1/16,B,1,9/13/16
21640273,6/1/16,B,1,1/17/17
21640273,6/1/16,B,1,6/16/16
21640273,6/1/16,B,1,9/1/16
21640273,6/1/16,B,1,6/13/16
21640273,6/1/16,B,1,6/8/16
21640273,6/1/16,B,1,6/2/16
21640273,6/1/16,B,1,8/12/16
21640273,6/1/16,B,1,6/20/16
21640273,6/1/16,B,1,6/4/16
21640273,6/1/16,B,1,8/31/16
21640273,6/1/16,B,1,9/15/16
21640273,6/1/16,B,1,6/15/16
21640273,6/1/16,B,1,8/22/16
21640273,6/1/16,B,1,9/8/16
21640273,6/1/16,B,1,8/14/16
21640273,6/1/16,B,1,7/20/16
21640273,6/1/16,B,1,7/15/16
21640273,6/1/16,B,1,2/20/17
21640273,6/1/16,B,1,9/12/16
21640273,6/1/16,B,1,11/17/16
21640273,6/1/16,B,1,8/7/16
21640273,6/1/16,B,1,7/4/16
21640273,6/1/16,B,1,8/8/16
21640273,6/1/16,B,1,7/10/16
21640273,6/1/16,B,1,9/24/16
21640273,6/1/16,B,1,7/21/16
21640273,6/1/16,B,1,9/23/16
21640273,6/1/16,B,1,8/28/16
21640273,6/1/16,B,1,9/21/16
21640273,6/1/16,B,1,9/29/16
21640273,6/1/16,B,1,1/3/17
21640273,6/1/16,B,1,7/1/16
21640273,6/1/16,B,1,6/22/16
21640273,6/1/16,B,1,6/14/16
21640273,6/1/16,B,1,8/2/16
21640273,6/1/16,B,1,8/25/16
21640273,6/1/16,B,1,9/18/16
21640273,6/1/16,B,1,9/25/16
21640273,6/1/16,B,1,11/3/16
21640273,6/1/16,B,1,8/4/16
21640273,6/1/16,B,1,1/30/17
21640273,6/1/16,B,1,9/26/16
21640273,6/1/16,B,1,7/16/16
21640273,6/1/16,B,1,7/13/16
21640273,6/1/16,B,1,9/28/16
21640273,6/1/16,B,1,6/23/16
21640273,6/1/16,B,1,8/9/16
21640273,6/1/16,B,1,10/29/16
21640273,6/1/16,B,1,9/2/16
21640273,6/1/16,B,1,6/3/16
21640273,6/1/16,B,1,9/5/16
21640273,6/1/16,B,1,6/1/16
21640273,6/1/16,B,1,7/17/16
21640273,6/1/16,B,1,7/18/16
21640273,6/1/16,B,1,8/27/16
21640273,6/1/16,B,1,9/17/16
21640668,6/1/16,A,1,11/19/16
21640668,6/1/16,A,1,8/29/16
21640668,6/1/16,A,1,11/8/16
21640668,6/1/16,A,1,11/27/16
21640668,6/1/16,A,1,11/7/16
21640668,6/1/16,A,1,10/17/16
21640668,6/1/16,A,1,11/28/16
21640668,6/1/16,A,1,6/1/16
21640668,6/1/16,A,1,10/18/16
21640668,6/1/16,A,1,9/27/16
21640668,6/1/16,A,1,11/14/16
21640668,6/1/16,A,1,10/24/16
21640668,6/1/16,A,1,11/5/16
21640668,6/1/16,A,1,4/18/17
21640668,6/1/16,A,1,4/3/17
21640668,6/1/16,A,1,11/25/16
21640668,6/1/16,A,1,1/13/17
21640668,6/1/16,A,1,6/29/16
21640668,6/1/16,A,1,6/30/16
21640668,6/1/16,A,1,1/20/17
21640668,6/1/16,A,1,1/2/17
21640668,6/1/16,A,1,6/5/16
21640668,6/1/16,A,1,12/15/16
21640668,6/1/16,A,1,7/8/16
21640668,6/1/16,A,1,9/20/16
21640668,6/1/16,A,1,10/21/16
21640668,6/1/16,A,1,10/22/16
21640668,6/1/16,A,1,11/29/16
21640668,6/1/16,A,1,1/15/17
21640668,6/1/16,A,1,8/19/16
21640668,6/1/16,A,1,7/4/16
21640668,6/1/16,A,1,12/2/16
21640668,6/1/16,A,1,3/1/17
21640668,6/1/16,A,1,9/3/16
21640668,6/1/16,A,1,7/1/16
21640668,6/1/16,A,1,6/8/16
21640668,6/1/16,A,1,4/25/17
21640668,6/1/16,A,1,10/19/16
21640668,6/1/16,A,1,10/31/16
21640668,6/1/16,A,1,10/1/16
21640668,6/1/16,A,1,8/20/16
21640668,6/1/16,A,1,10/2/16
21640668,6/1/16,A,1,6/19/16
21640668,6/1/16,A,1,11/24/16
21640668,6/1/16,A,1,6/16/16
21640668,6/1/16,A,1,4/20/17
21640668,6/1/16,A,1,4/7/17
21640668,6/1/16,A,1,11/22/16
21640668,6/1/16,A,1,7/9/16
21640668,6/1/16,A,1,1/3/17
21640668,6/1/16,A,1,10/27/16
21640668,6/1/16,A,1,1/12/17
21640668,6/1/16,A,1,3/9/17
21640668,6/1/16,A,1,3/5/17
21640668,6/1/16,A,1,7/6/16
21640668,6/1/16,A,1,4/22/17
21640668,6/1/16,A,1,3/3/17
21640668,6/1/16,A,1,11/16/16
21640668,6/1/16,A,1,12/19/16
21640668,6/1/16,A,1,12/1/16
21640668,6/1/16,A,1,3/23/17
21640668,6/1/16,A,1,3/21/17
21640668,6/1/16,A,1,7/18/16
21640668,6/1/16,A,1,7/7/16
21640668,6/1/16,A,1,9/16/16
21640668,6/1/16,A,1,7/24/16
21640668,6/1/16,A,1,7/16/16
21640668,6/1/16,A,1,9/14/16
21640668,6/1/16,A,1,10/20/16
21641666,6/1/16,C,7,6/6/16
21641666,6/1/16,C,7,6/1/16
21641666,6/1/16,C,7,6/5/16
21641890,6/1/16,C,1,6/8/16
21641890,6/1/16,C,1,6/1/16
21643153,6/1/16,C,2,6/12/16
21643153,6/1/16,C,2,7/27/16
21643153,6/1/16,C,2,6/1/16
21643153,6/1/16,C,2,8/29/16
21643153,6/1/16,C,2,8/11/16
21643153,6/1/16,C,2,8/19/16
21643153,6/1/16,C,2,6/5/16
21643411,6/1/16,C,1,6/12/16
21643411,6/1/16,C,1,11/8/16
21643411,6/1/16,C,1,6/29/16
21643411,6/1/16,C,1,6/18/16
21643411,6/1/16,C,1,6/26/16
21643411,6/1/16,C,1,10/30/16
21643411,6/1/16,C,1,6/30/16
21643411,6/1/16,C,1,4/23/17
21643411,6/1/16,C,1,7/2/16
21643411,6/1/16,C,1,6/1/16
21643411,6/1/16,C,1,9/21/16
21643411,6/1/16,C,1,6/13/16
21643411,6/1/16,C,1,7/9/16
21643411,6/1/16,C,1,6/2/16
21643411,6/1/16,C,1,4/19/17
21643411,6/1/16,C,1,2/22/17
21643411,6/1/16,C,1,6/19/16
21643411,6/1/16,C,1,6/15/16
21643411,6/1/16,C,1,2/19/17
21643411,6/1/16,C,1,7/4/16
21643411,6/1/16,C,1,7/1/16
21643411,6/1/16,C,1,6/27/16
21643411,6/1/16,C,1,6/20/16
21643411,6/1/16,C,1,6/25/16
21643411,6/1/16,C,1,11/12/16
21643411,6/1/16,C,1,7/3/16
21643411,6/1/16,C,1,6/11/16
21643411,6/1/16,C,1,6/16/16
21643411,6/1/16,C,1,6/28/16
21643411,6/1/16,C,1,11/23/16
21645989,6/1/16,C,6,7/4/16
21645989,6/1/16,C,6,9/6/16
21645989,6/1/16,C,6,1/24/17
21645989,6/1/16,C,6,1/25/17
21645989,6/1/16,C,6,7/20/16
21645989,6/1/16,C,6,6/1/16
21645989,6/1/16,C,6,6/15/16
21646554,6/1/16,A,1,8/20/16
21646554,6/1/16,A,1,6/1/16
21646624,6/1/16,B,7,6/10/16
21646624,6/1/16,B,7,6/1/16
21647111,6/1/16,C,5,6/16/16
21647111,6/1/16,C,5,6/28/16
21647111,6/1/16,C,5,1/6/17
21647111,6/1/16,C,5,6/12/16
21647111,6/1/16,C,5,1/2/17
21647111,6/1/16,C,5,6/29/16
21647111,6/1/16,C,5,6/1/16
21647111,6/1/16,C,5,6/4/16
21647245,6/1/16,A,7,6/23/16
21647245,6/1/16,A,7,6/3/16
21647245,6/1/16,A,7,6/24/16
21647245,6/1/16,A,7,6/1/16
21647245,6/1/16,A,7,6/2/16
21647245,6/1/16,A,7,6/15/16
21647694,6/1/16,B,6,6/1/16
21648018,6/1/16,C,6,8/14/16
21648018,6/1/16,C,6,1/11/17
21648018,6/1/16,C,6,10/15/16
21648018,6/1/16,C,6,8/8/16
21648018,6/1/16,C,6,1/1/17
21648018,6/1/16,C,6,7/21/16
21648018,6/1/16,C,6,8/28/16
21648018,6/1/16,C,6,1/9/17
21648018,6/1/16,C,6,6/20/16
21648018,6/1/16,C,6,2/27/17
21648018,6/1/16,C,6,7/3/16
21648018,6/1/16,C,6,7/10/16
21648018,6/1/16,C,6,2/2/17
21648018,6/1/16,C,6,1/23/17
21648018,6/1/16,C,6,7/17/16
21648018,6/1/16,C,6,6/8/16
21648018,6/1/16,C,6,7/4/16
21648018,6/1/16,C,6,7/6/16
21648018,6/1/16,C,6,6/4/16
21648018,6/1/16,C,6,10/31/16
21648018,6/1/16,C,6,11/16/16
21648018,6/1/16,C,6,6/10/16
21648018,6/1/16,C,6,6/1/16
21648018,6/1/16,C,6,9/25/16
21648018,6/1/16,C,6,6/30/16
21648018,6/1/16,C,6,10/6/16
21648018,6/1/16,C,6,2/11/17
21648018,6/1/16,C,6,9/9/16
21648018,6/1/16,C,6,2/12/17
21648018,6/1/16,C,6,8/1/16
21648018,6/1/16,C,6,8/7/16
21648018,6/1/16,C,6,10/17/16
21648018,6/1/16,C,6,12/23/16
21648018,6/1/16,C,6,10/12/16
21648018,6/1/16,C,6,10/10/16
21648018,6/1/16,C,6,6/26/16
21648018,6/1/16,C,6,7/19/16
21648018,6/1/16,C,6,6/12/16
21648163,6/1/16,A,6,11/21/16
21648163,6/1/16,A,6,4/7/17
21648163,6/1/16,A,6,4/19/17
21648163,6/1/16,A,6,8/8/16
21648163,6/1/16,A,6,11/18/16
21648163,6/1/16,A,6,6/5/16
21648163,6/1/16,A,6,4/24/17
21648163,6/1/16,A,6,6/1/16
21648163,6/1/16,A,6,1/11/17
21648163,6/1/16,A,6,6/2/16
21648163,6/1/16,A,6,7/10/16
21648163,6/1/16,A,6,7/16/16
21648639,6/1/16,C,1,6/1/16
21648706,6/1/16,C,2,6/7/16
21648706,6/1/16,C,2,6/8/16
21648706,6/1/16,C,2,6/13/16
21648706,6/1/16,C,2,6/21/16
21648706,6/1/16,C,2,6/2/16
21648706,6/1/16,C,2,6/1/16
21648706,6/1/16,C,2,8/20/16
21648706,6/1/16,C,2,6/29/16
21648706,6/1/16,C,2,6/4/16
21648706,6/1/16,C,2,6/23/16
21648706,6/1/16,C,2,6/3/16
21648706,6/1/16,C,2,6/9/16
21636055,6/1/16,C,2,6/8/16
21636055,6/1/16,C,2,7/24/16
21636055,6/1/16,C,2,6/5/16
21636055,6/1/16,C,2,6/24/16
21636055,6/1/16,C,2,10/9/16
21636055,6/1/16,C,2,6/13/16
21636055,6/1/16,C,2,6/10/16
21636055,6/1/16,C,2,6/6/16
21636055,6/1/16,C,2,6/1/16
21636667,6/1/16,C,6,6/1/16
21636667,6/1/16,C,6,6/3/16
21636667,6/1/16,C,6,8/30/16
21636667,6/1/16,C,6,6/2/16
21636667,6/1/16,C,6,7/26/16
21638097,6/1/16,A,6,6/19/16
21638097,6/1/16,A,6,2/11/17
21638097,6/1/16,A,6,6/16/16
21638097,6/1/16,A,6,12/13/16
21638097,6/1/16,A,6,10/22/16
21638097,6/1/16,A,6,6/13/16
21638097,6/1/16,A,6,6/1/16
21638097,6/1/16,A,6,6/4/16
21638097,6/1/16,A,6,6/17/16
21638097,6/1/16,A,6,6/23/16
21638097,6/1/16,A,6,6/2/16
21638097,6/1/16,A,6,6/12/16
21639046,6/1/16,A,2,8/31/16
21639046,6/1/16,A,2,10/25/16
21639046,6/1/16,A,2,10/28/16
21639046,6/1/16,A,2,6/26/16
21639046,6/1/16,A,2,3/17/17
21639046,6/1/16,A,2,7/17/16
21639046,6/1/16,A,2,3/23/17
21639046,6/1/16,A,2,2/13/17
21639046,6/1/16,A,2,4/16/17
21639046,6/1/16,A,2,11/1/16
21639046,6/1/16,A,2,10/31/16
21639046,6/1/16,A,2,6/16/16
21639046,6/1/16,A,2,9/30/16
21639046,6/1/16,A,2,12/11/16
21639046,6/1/16,A,2,3/26/17
21639046,6/1/16,A,2,4/5/17
21639046,6/1/16,A,2,8/7/16
21639046,6/1/16,A,2,1/17/17
21639046,6/1/16,A,2,4/7/17
21639046,6/1/16,A,2,4/13/17
21639046,6/1/16,A,2,10/8/16
21639046,6/1/16,A,2,10/24/16
21639046,6/1/16,A,2,1/22/17
21639046,6/1/16,A,2,1/19/17
21639046,6/1/16,A,2,7/16/16
21639046,6/1/16,A,2,4/9/17
21639046,6/1/16,A,2,2/18/17
21639046,6/1/16,A,2,4/14/17
21639046,6/1/16,A,2,11/9/16
21639046,6/1/16,A,2,12/4/16
21639046,6/1/16,A,2,3/19/17
21639046,6/1/16,A,2,6/18/16
21639046,6/1/16,A,2,4/23/17
21639046,6/1/16,A,2,4/18/17
21639046,6/1/16,A,2,2/6/17
21639046,6/1/16,A,2,1/21/17
21639046,6/1/16,A,2,9/11/16
21639046,6/1/16,A,2,8/21/16
21639046,6/1/16,A,2,2/26/17
21639046,6/1/16,A,2,3/22/17
21639046,6/1/16,A,2,11/25/16
21639046,6/1/16,A,2,3/27/17
21639046,6/1/16,A,2,3/31/17
21639046,6/1/16,A,2,9/28/16
21639046,6/1/16,A,2,9/22/16
21639046,6/1/16,A,2,1/31/17
21639046,6/1/16,A,2,6/12/16
21639046,6/1/16,A,2,11/13/16
21639046,6/1/16,A,2,4/2/17
21639046,6/1/16,A,2,7/29/16
21639046,6/1/16,A,2,4/6/17
21639046,6/1/16,A,2,3/5/17
21639046,6/1/16,A,2,10/23/16
21639046,6/1/16,A,2,4/24/17
21639046,6/1/16,A,2,4/17/17
21639046,6/1/16,A,2,11/6/16
21639046,6/1/16,A,2,4/3/17
21639046,6/1/16,A,2,4/12/17
21639046,6/1/16,A,2,6/1/16
21639051,6/1/16,A,5,6/1/16
21639051,6/1/16,A,5,6/18/16
21639403,6/1/16,C,6,12/21/16
21639403,6/1/16,C,6,1/16/17
21639403,6/1/16,C,6,11/5/16
21639403,6/1/16,C,6,10/24/16
21639403,6/1/16,C,6,3/11/17
21639403,6/1/16,C,6,11/14/16
21639403,6/1/16,C,6,2/9/17
21639403,6/1/16,C,6,12/15/16
21639403,6/1/16,C,6,10/26/16
21639403,6/1/16,C,6,9/5/16
21639403,6/1/16,C,6,6/10/16
21639403,6/1/16,C,6,9/14/16
21639403,6/1/16,C,6,7/18/16
21639403,6/1/16,C,6,3/26/17
21639403,6/1/16,C,6,11/7/16
21639403,6/1/16,C,6,9/24/16
21639403,6/1/16,C,6,9/8/16
21639403,6/1/16,C,6,3/31/17
21639403,6/1/16,C,6,6/1/16
21639403,6/1/16,C,6,7/11/16
21639403,6/1/16,C,6,8/8/16
21639403,6/1/16,C,6,9/1/16
21639403,6/1/16,C,6,6/25/16
21639403,6/1/16,C,6,6/16/16
21639403,6/1/16,C,6,7/26/16
21639403,6/1/16,C,6,12/5/16
21639403,6/1/16,C,6,12/13/16
21639403,6/1/16,C,6,10/30/16
21639403,6/1/16,C,6,11/11/16
21639403,6/1/16,C,6,9/12/16
21639403,6/1/16,C,6,11/17/16
21639403,6/1/16,C,6,7/24/16
21639403,6/1/16,C,6,11/24/16
21639403,6/1/16,C,6,7/15/16
21639403,6/1/16,C,6,7/10/16
21639403,6/1/16,C,6,6/14/16
21639403,6/1/16,C,6,10/2/16
21639403,6/1/16,C,6,8/22/16
21640494,6/1/16,C,1,7/6/16
21640494,6/1/16,C,1,7/17/16
21640494,6/1/16,C,1,2/13/17
21640494,6/1/16,C,1,7/15/16
21640494,6/1/16,C,1,10/19/16
21640494,6/1/16,C,1,6/26/16
21640494,6/1/16,C,1,10/16/16
21640494,6/1/16,C,1,6/3/16
21640494,6/1/16,C,1,6/1/16
21640494,6/1/16,C,1,7/25/16
21640494,6/1/16,C,1,6/29/16
21640494,6/1/16,C,1,10/29/16
21640494,6/1/16,C,1,2/12/17
21640494,6/1/16,C,1,6/6/16
21640494,6/1/16,C,1,8/31/16
21640494,6/1/16,C,1,8/13/16
21640494,6/1/16,C,1,12/7/16
21640494,6/1/16,C,1,11/30/16
21640494,6/1/16,C,1,6/5/16
21640494,6/1/16,C,1,3/15/17
21641111,6/1/16,A,5,6/6/16
21641111,6/1/16,A,5,6/1/16
21641111,6/1/16,A,5,8/7/16
21641196,6/1/16,C,6,10/20/16
21641196,6/1/16,C,6,6/1/16
21642998,6/1/16,C,1,6/23/16
21642998,6/1/16,C,1,6/3/16
21642998,6/1/16,C,1,6/4/16
21642998,6/1/16,C,1,6/13/16
21642998,6/1/16,C,1,6/2/16
21642998,6/1/16,C,1,6/16/16
21642998,6/1/16,C,1,6/7/16
21642998,6/1/16,C,1,6/1/16
21642998,6/1/16,C,1,6/6/16
21642998,6/1/16,C,1,10/2/16
21646118,6/1/16,C,5,6/28/16
21646118,6/1/16,C,5,6/20/16
21646118,6/1/16,C,5,6/11/16
21646118,6/1/16,C,5,6/3/16
21646118,6/1/16,C,5,6/22/16
21646118,6/1/16,C,5,6/6/16
21646118,6/1/16,C,5,7/5/16
21646118,6/1/16,C,5,1/22/17
21646118,6/1/16,C,5,6/23/16
21646118,6/1/16,C,5,6/1/16
21646268,6/1/16,A,1,7/27/16
21646268,6/1/16,A,1,7/22/16
21646268,6/1/16,A,1,1/29/17
21646268,6/1/16,A,1,8/15/16
21646268,6/1/16,A,1,6/6/16
21646268,6/1/16,A,1,10/21/16
21646268,6/1/16,A,1,2/17/17
21646268,6/1/16,A,1,6/24/16
21646268,6/1/16,A,1,8/6/16
21646268,6/1/16,A,1,6/15/16
21646268,6/1/16,A,1,6/2/16
21646268,6/1/16,A,1,6/1/16
21646268,6/1/16,A,1,7/25/16
21646268,6/1/16,A,1,10/29/16
21646268,6/1/16,A,1,6/8/16
21646268,6/1/16,A,1,8/22/16
21646268,6/1/16,A,1,8/27/16
21646268,6/1/16,A,1,6/7/16
21646268,6/1/16,A,1,10/22/16
21646268,6/1/16,A,1,6/5/16
21646268,6/1/16,A,1,6/13/16
21646268,6/1/16,A,1,8/8/16
21646268,6/1/16,A,1,9/1/16
21646268,6/1/16,A,1,8/7/16
21646268,6/1/16,A,1,6/25/16
21646268,6/1/16,A,1,2/27/17
21646268,6/1/16,A,1,6/27/16
21646268,6/1/16,A,1,8/19/16
21646268,6/1/16,A,1,6/12/16
21646268,6/1/16,A,1,10/28/16
21646268,6/1/16,A,1,6/26/16
21646268,6/1/16,A,1,6/16/16
21646268,6/1/16,A,1,3/31/17
21646268,6/1/16,A,1,6/19/16
21646268,6/1/16,A,1,6/20/16
21646268,6/1/16,A,1,7/10/16
21647071,6/1/16,C,1,6/18/16
21647071,6/1/16,C,1,6/7/16
21647071,6/1/16,C,1,6/12/16
21647071,6/1/16,C,1,7/25/16
21647071,6/1/16,C,1,10/24/16
21647071,6/1/16,C,1,6/1/16
21647071,6/1/16,C,1,6/16/16
21647071,6/1/16,C,1,6/11/16
21647211,6/1/16,B,1,3/7/17
21647211,6/1/16,B,1,4/9/17
21647211,6/1/16,B,1,3/27/17
21647211,6/1/16,B,1,6/9/16
21647211,6/1/16,B,1,4/1/17
21647211,6/1/16,B,1,3/20/17
21647211,6/1/16,B,1,6/2/16
21647211,6/1/16,B,1,3/26/17
21647211,6/1/16,B,1,6/16/16
21647211,6/1/16,B,1,3/5/17
21647211,6/1/16,B,1,6/7/16
21647211,6/1/16,B,1,3/6/17
21647211,6/1/16,B,1,3/4/17
21647211,6/1/16,B,1,4/13/17
21647211,6/1/16,B,1,6/11/16
21647211,6/1/16,B,1,3/3/17
21647211,6/1/16,B,1,3/24/17
21647211,6/1/16,B,1,3/22/17
21647211,6/1/16,B,1,6/6/16
21647211,6/1/16,B,1,4/23/17
21647211,6/1/16,B,1,6/1/16
21647211,6/1/16,B,1,2/24/17
21647211,6/1/16,B,1,6/14/16
21647211,6/1/16,B,1,3/21/17
21647560,6/1/16,B,7,6/1/16
21647560,6/1/16,B,7,8/8/16
21647560,6/1/16,B,7,8/17/16
21647560,6/1/16,B,7,8/9/16
21647560,6/1/16,B,7,6/24/16
21647560,6/1/16,B,7,1/10/17
21647560,6/1/16,B,7,7/15/16
21647560,6/1/16,B,7,7/17/16
21648684,6/1/16,A,5,6/1/16
